#Mouth boundary - rescaled Littlehampton tidal levels
#Imposed tidal water level
#
T          SL(1)
s          m 
   289200.00  -0.469620
   289260.00  -0.455370
   289320.00  -0.441116
   289380.00  -0.426826
   289440.00  -0.412465
   289500.00  -0.398000
   289560.00  -0.383405
   289620.00  -0.368684
   289680.00  -0.353852
   289740.00  -0.338922
   289800.00  -0.323905
   289860.00  -0.308817
   289920.00  -0.293669
   289980.00  -0.278475
   290040.00  -0.263247
   290100.00  -0.248000
   290160.00  -0.232743
   290220.00  -0.217479
   290280.00  -0.202207
   290340.00  -0.186925
   290400.00  -0.171633
   290460.00  -0.156331
   290520.00  -0.141017
   290580.00  -0.125691
   290640.00  -0.110352
   290700.00  -0.095000
   290760.00  -0.079631
   290820.00  -0.064231
   290880.00  -0.048784
   290940.00  -0.033275
   291000.00  -0.017686
   291060.00  -0.002003
   291120.00   0.013791
   291180.00   0.029712
   291240.00   0.045776
   291300.00   0.062000
   291360.00   0.078390
   291420.00   0.094913
   291480.00   0.111530
   291540.00   0.128199
   291600.00   0.144879
   291660.00   0.161529
   291720.00   0.178107
   291780.00   0.194572
   291840.00   0.210883
   291900.00   0.227000
   291960.00   0.242897
   292020.00   0.258617
   292080.00   0.274217
   292140.00   0.289757
   292200.00   0.305295
   292260.00   0.320889
   292320.00   0.336598
   292380.00   0.352481
   292440.00   0.368595
   292500.00   0.385000
   292560.00   0.401729
   292620.00   0.418716
   292680.00   0.435870
   292740.00   0.453100
   292800.00   0.470316
   292860.00   0.487427
   292920.00   0.504342
   292980.00   0.520969
   293040.00   0.537219
   293100.00   0.553000
   293160.00   0.568250
   293220.00   0.583016
   293280.00   0.597378
   293340.00   0.611410
   293400.00   0.625190
   293460.00   0.638795
   293520.00   0.652301
   293580.00   0.665787
   293640.00   0.679327
   293700.00   0.693000
   293760.00   0.706870
   293820.00   0.720955
   293880.00   0.735259
   293940.00   0.749789
   294000.00   0.764549
   294060.00   0.779546
   294120.00   0.794783
   294180.00   0.810268
   294240.00   0.826005
   294300.00   0.842000
   294360.00   0.858249
   294420.00   0.874717
   294480.00   0.891360
   294540.00   0.908132
   294600.00   0.924989
   294660.00   0.941887
   294720.00   0.958782
   294780.00   0.975628
   294840.00   0.992383
   294900.00   1.009000
   294960.00   1.025444
   295020.00   1.041712
   295080.00   1.057807
   295140.00   1.073733
   295200.00   1.089496
   295260.00   1.105099
   295320.00   1.120546
   295380.00   1.135843
   295440.00   1.150993
   295500.00   1.166000
   295560.00   1.180870
   295620.00   1.195612
   295680.00   1.210233
   295740.00   1.224744
   295800.00   1.239154
   295860.00   1.253471
   295920.00   1.267705
   295980.00   1.281865
   296040.00   1.295960
   296100.00   1.310000
   296160.00   1.323990
   296220.00   1.337922
   296280.00   1.351786
   296340.00   1.365571
   296400.00   1.379265
   296460.00   1.392858
   296520.00   1.406339
   296580.00   1.419697
   296640.00   1.432921
   296700.00   1.446000
   296760.00   1.458926
   296820.00   1.471700
   296880.00   1.484327
   296940.00   1.496813
   297000.00   1.509161
   297060.00   1.521376
   297120.00   1.533463
   297180.00   1.545426
   297240.00   1.557270
   297300.00   1.569000
   297360.00   1.580620
   297420.00   1.592135
   297480.00   1.603549
   297540.00   1.614866
   297600.00   1.626092
   297660.00   1.637231
   297720.00   1.648286
   297780.00   1.659263
   297840.00   1.670166
   297900.00   1.681000
   297960.00   1.691761
   298020.00   1.702417
   298080.00   1.712927
   298140.00   1.723250
   298200.00   1.733346
   298260.00   1.743174
   298320.00   1.752694
   298380.00   1.761865
   298440.00   1.770648
   298500.00   1.779000
   298560.00   1.786896
   298620.00   1.794366
   298680.00   1.801452
   298740.00   1.808199
   298800.00   1.814651
   298860.00   1.820850
   298920.00   1.826841
   298980.00   1.832667
   299040.00   1.838372
   299100.00   1.844000
   299160.00   1.849585
   299220.00   1.855129
   299280.00   1.860622
   299340.00   1.866058
   299400.00   1.871427
   299460.00   1.876722
   299520.00   1.881935
   299580.00   1.887058
   299640.00   1.892082
   299700.00   1.897000
   299760.00   1.901802
   299820.00   1.906471
   299880.00   1.910992
   299940.00   1.915346
   300000.00   1.919516
   300060.00   1.923485
   300120.00   1.927235
   300180.00   1.930749
   300240.00   1.934010
   300300.00   1.937000
   300360.00   1.939714
   300420.00   1.942194
   300480.00   1.944492
   300540.00   1.946663
   300600.00   1.948760
   300660.00   1.950835
   300720.00   1.952944
   300780.00   1.955139
   300840.00   1.957473
   300900.00   1.960000
   300960.00   1.962753
   301020.00   1.965682
   301080.00   1.968717
   301140.00   1.971786
   301200.00   1.974821
   301260.00   1.977750
   301320.00   1.980503
   301380.00   1.983009
   301440.00   1.985198
   301500.00   1.987000
   301560.00   1.988360
   301620.00   1.989286
   301680.00   1.989803
   301740.00   1.989935
   301800.00   1.989707
   301860.00   1.989141
   301920.00   1.988264
   301980.00   1.987098
   302040.00   1.985669
   302100.00   1.984000
   302160.00   1.982117
   302220.00   1.980053
   302280.00   1.977840
   302340.00   1.975512
   302400.00   1.973102
   302460.00   1.970645
   302520.00   1.968172
   302580.00   1.965718
   302640.00   1.963316
   302700.00   1.961000
   302760.00   1.958793
   302820.00   1.956678
   302880.00   1.954631
   302940.00   1.952625
   303000.00   1.950633
   303060.00   1.948632
   303120.00   1.946594
   303180.00   1.944493
   303240.00   1.942304
   303300.00   1.940000
   303360.00   1.937555
   303420.00   1.934939
   303480.00   1.932118
   303540.00   1.929062
   303600.00   1.925739
   303660.00   1.922116
   303720.00   1.918163
   303780.00   1.913847
   303840.00   1.909137
   303900.00   1.904000
   303960.00   1.898422
   304020.00   1.892456
   304080.00   1.886169
   304140.00   1.879632
   304200.00   1.872912
   304260.00   1.866080
   304320.00   1.859203
   304380.00   1.852352
   304440.00   1.845594
   304500.00   1.839000
   304560.00   1.832624
   304620.00   1.826470
   304680.00   1.820528
   304740.00   1.814787
   304800.00   1.809237
   304860.00   1.803869
   304920.00   1.798671
   304980.00   1.793634
   305040.00   1.788747
   305100.00   1.784000
   305160.00   1.779374
   305220.00   1.774815
   305280.00   1.770256
   305340.00   1.765636
   305400.00   1.760888
   305460.00   1.755949
   305520.00   1.750755
   305580.00   1.745242
   305640.00   1.739345
   305700.00   1.733000
   305760.00   1.726163
   305820.00   1.718871
   305880.00   1.711181
   305940.00   1.703150
   306000.00   1.694835
   306060.00   1.686294
   306120.00   1.677582
   306180.00   1.668758
   306240.00   1.659878
   306300.00   1.651000
   306360.00   1.642165
   306420.00   1.633357
   306480.00   1.624543
   306540.00   1.615691
   306600.00   1.606770
   306660.00   1.597748
   306720.00   1.588591
   306780.00   1.579269
   306840.00   1.569749
   306900.00   1.560000
   306960.00   1.549996
   307020.00   1.539741
   307080.00   1.529247
   307140.00   1.518524
   307200.00   1.507583
   307260.00   1.496436
   307320.00   1.485093
   307380.00   1.473565
   307440.00   1.461864
   307500.00   1.450000
   307560.00   1.437984
   307620.00   1.425829
   307680.00   1.413546
   307740.00   1.401148
   307800.00   1.388646
   307860.00   1.376052
   307920.00   1.363379
   307980.00   1.350637
   308040.00   1.337841
   308100.00   1.325000
   308160.00   1.312126
   308220.00   1.299221
   308280.00   1.286287
   308340.00   1.273324
   308400.00   1.260333
   308460.00   1.247316
   308520.00   1.234273
   308580.00   1.221205
   308640.00   1.208114
   308700.00   1.195000
   308760.00   1.181863
   308820.00   1.168694
   308880.00   1.155483
   308940.00   1.142221
   309000.00   1.128897
   309060.00   1.115501
   309120.00   1.102023
   309180.00   1.088454
   309240.00   1.074783
   309300.00   1.061000
   309360.00   1.047096
   309420.00   1.033068
   309480.00   1.018912
   309540.00   1.004626
   309600.00   0.990205
   309660.00   0.975649
   309720.00   0.960953
   309780.00   0.946115
   309840.00   0.931131
   309900.00   0.916000
   309960.00   0.900723
   310020.00   0.885322
   310080.00   0.869825
   310140.00   0.854261
   310200.00   0.838657
   310260.00   0.823039
   310320.00   0.807438
   310380.00   0.791879
   310440.00   0.776390
   310500.00   0.761000
   310560.00   0.745726
   310620.00   0.730549
   310680.00   0.715437
   310740.00   0.700362
   310800.00   0.685293
   310860.00   0.670201
   310920.00   0.655056
   310980.00   0.639827
   311040.00   0.624485
   311100.00   0.609000
   311160.00   0.593348
   311220.00   0.577532
   311280.00   0.561558
   311340.00   0.545435
   311400.00   0.529170
   311460.00   0.512772
   311520.00   0.496248
   311580.00   0.479606
   311640.00   0.462854
   311700.00   0.446000
   311760.00   0.429055
   311820.00   0.412044
   311880.00   0.394996
   311940.00   0.377938
   312000.00   0.360900
   312060.00   0.343911
   312120.00   0.326997
   312180.00   0.310189
   312240.00   0.293513
   312300.00   0.277000
   312360.00   0.260669
   312420.00   0.244508
   312480.00   0.228498
   312540.00   0.212620
   312600.00   0.196853
   312660.00   0.181177
   312720.00   0.165574
   312780.00   0.150023
   312840.00   0.134505
   312900.00   0.119000
   312960.00   0.103488
   313020.00   0.087947
   313080.00   0.072357
   313140.00   0.056694
   313200.00   0.040939
   313260.00   0.025068
   313320.00   0.009060
   313380.00  -0.007106
   313440.00  -0.023452
   313500.00  -0.040000
   313560.00  -0.056759
   313620.00  -0.073689
   313680.00  -0.090738
   313740.00  -0.107853
   313800.00  -0.124982
   313860.00  -0.142072
   313920.00  -0.159071
   313980.00  -0.175928
   314040.00  -0.192588
   314100.00  -0.209000
   314160.00  -0.225128
   314220.00  -0.240999
   314280.00  -0.256657
   314340.00  -0.272147
   314400.00  -0.287511
   314460.00  -0.302795
   314520.00  -0.318042
   314580.00  -0.333296
   314640.00  -0.348601
   314700.00  -0.364000
   314760.00  -0.379526
   314820.00  -0.395164
   314880.00  -0.410886
   314940.00  -0.426664
   315000.00  -0.442473
   315060.00  -0.458283
   315120.00  -0.474068
   315180.00  -0.489801
   315240.00  -0.505454
   315300.00  -0.521000
   315360.00  -0.536421
   315420.00  -0.551737
   315480.00  -0.566978
   315540.00  -0.582172
   315600.00  -0.597348
   315660.00  -0.612537
   315720.00  -0.627768
   315780.00  -0.643069
   315840.00  -0.658470
   315900.00  -0.674000
   315960.00  -0.689679
   316020.00  -0.705487
   316080.00  -0.721393
   316140.00  -0.737369
   316200.00  -0.753384
   316260.00  -0.769408
   316320.00  -0.785411
   316380.00  -0.801364
   316440.00  -0.817237
   316500.00  -0.833000
   316560.00  -0.848626
   316620.00  -0.864100
   316680.00  -0.879410
   316740.00  -0.894545
   316800.00  -0.909492
   316860.00  -0.924240
   316920.00  -0.938777
   316980.00  -0.953090
   317040.00  -0.967168
   317100.00  -0.981000
   317160.00  -0.994576
   317220.00  -1.007898
   317280.00  -1.020972
   317340.00  -1.033803
   317400.00  -1.046398
   317460.00  -1.058760
   317520.00  -1.070896
   317580.00  -1.082811
   317640.00  -1.094511
   317700.00  -1.106000
   317760.00  -1.117290
   317820.00  -1.128413
   317880.00  -1.139408
   317940.00  -1.150313
   318000.00  -1.161167
   318060.00  -1.172007
   318120.00  -1.182872
   318180.00  -1.193800
   318240.00  -1.204830
   318300.00  -1.216000
   318360.00  -1.227336
   318420.00  -1.238818
   318480.00  -1.250412
   318540.00  -1.262087
   318600.00  -1.273810
   318660.00  -1.285548
   318720.00  -1.297269
   318780.00  -1.308939
   318840.00  -1.320527
   318900.00  -1.332000
   318960.00  -1.343332
   319020.00  -1.354524
   319080.00  -1.365584
   319140.00  -1.376521
   319200.00  -1.387343
   319260.00  -1.398057
   319320.00  -1.408671
   319380.00  -1.419195
   319440.00  -1.429635
   319500.00  -1.440000
   319560.00  -1.450292
   319620.00  -1.460486
   319680.00  -1.470555
   319740.00  -1.480467
   319800.00  -1.490194
   319860.00  -1.499705
   319920.00  -1.508970
   319980.00  -1.517961
   320040.00  -1.526648
   320100.00  -1.535000
   320160.00  -1.543000
   320220.00  -1.550674
   320280.00  -1.558062
   320340.00  -1.565202
   320400.00  -1.572133
   320460.00  -1.578893
   320520.00  -1.585521
   320580.00  -1.592056
   320640.00  -1.598536
   320700.00  -1.605000
   320760.00  -1.611479
   320820.00  -1.617969
   320880.00  -1.624460
   320940.00  -1.630941
   321000.00  -1.637401
   321060.00  -1.643829
   321120.00  -1.650214
   321180.00  -1.656544
   321240.00  -1.662810
   321300.00  -1.669000
   321360.00  -1.675103
   321420.00  -1.681106
   321480.00  -1.686996
   321540.00  -1.692761
   321600.00  -1.698388
   321660.00  -1.703864
   321720.00  -1.709176
   321780.00  -1.714311
   321840.00  -1.719257
   321900.00  -1.724000
   321960.00  -1.728532
   322020.00  -1.732856
   322080.00  -1.736983
   322140.00  -1.740918
   322200.00  -1.744672
   322260.00  -1.748252
   322320.00  -1.751667
   322380.00  -1.754924
   322440.00  -1.758032
   322500.00  -1.761000
   322560.00  -1.763834
   322620.00  -1.766532
   322680.00  -1.769094
   322740.00  -1.771517
   322800.00  -1.773798
   322860.00  -1.775935
   322920.00  -1.777926
   322980.00  -1.779769
   323040.00  -1.781461
   323100.00  -1.783000
   323160.00  -1.784387
   323220.00  -1.785638
   323280.00  -1.786771
   323340.00  -1.787805
   323400.00  -1.788760
   323460.00  -1.789654
   323520.00  -1.790506
   323580.00  -1.791335
   323640.00  -1.792160
   323700.00  -1.793000
   323760.00  -1.793867
   323820.00  -1.794748
   323880.00  -1.795625
   323940.00  -1.796477
   324000.00  -1.797286
   324060.00  -1.798031
   324120.00  -1.798695
   324180.00  -1.799257
   324240.00  -1.799699
   324300.00  -1.800000
   324360.00  -1.800145
   324420.00  -1.800129
   324480.00  -1.799950
   324540.00  -1.799606
   324600.00  -1.799097
   324660.00  -1.798420
   324720.00  -1.797573
   324780.00  -1.796555
   324840.00  -1.795365
   324900.00  -1.794000
   324960.00  -1.792462
   325020.00  -1.790761
   325080.00  -1.788912
   325140.00  -1.786929
   325200.00  -1.784826
   325260.00  -1.782617
   325320.00  -1.780316
   325380.00  -1.777937
   325440.00  -1.775494
   325500.00  -1.773000
   325560.00  -1.770465
   325620.00  -1.767876
   325680.00  -1.765213
   325740.00  -1.762460
   325800.00  -1.759597
   325860.00  -1.756607
   325920.00  -1.753470
   325980.00  -1.750169
   326040.00  -1.746685
   326100.00  -1.743000
   326160.00  -1.739102
   326220.00  -1.735001
   326280.00  -1.730716
   326340.00  -1.726263
   326400.00  -1.721660
   326460.00  -1.716924
   326520.00  -1.712073
   326580.00  -1.707124
   326640.00  -1.702094
   326700.00  -1.697000
   326760.00  -1.691854
   326820.00  -1.686641
   326880.00  -1.681339
   326940.00  -1.675929
   327000.00  -1.670389
   327060.00  -1.664697
   327120.00  -1.658833
   327180.00  -1.652777
   327240.00  -1.646506
   327300.00  -1.640000
   327360.00  -1.633248
   327420.00  -1.626276
   327480.00  -1.619122
   327540.00  -1.611821
   327600.00  -1.604411
   327660.00  -1.596928
   327720.00  -1.589409
   327780.00  -1.581890
   327840.00  -1.574408
   327900.00  -1.567000
   327960.00  -1.559691
   328020.00  -1.552463
   328080.00  -1.545286
   328140.00  -1.538131
   328200.00  -1.530967
   328260.00  -1.523767
   328320.00  -1.516499
   328380.00  -1.509135
   328440.00  -1.501645
   328500.00  -1.494000
   328560.00  -1.486178
   328620.00  -1.478193
   328680.00  -1.470065
   328740.00  -1.461817
   328800.00  -1.453470
   328860.00  -1.445045
   328920.00  -1.436564
   328980.00  -1.428049
   329040.00  -1.419520
   329100.00  -1.411000
   329160.00  -1.402506
   329220.00  -1.394039
   329280.00  -1.385597
   329340.00  -1.377178
   329400.00  -1.368779
   329460.00  -1.360398
   329520.00  -1.352032
   329580.00  -1.343678
   329640.00  -1.335335
   329700.00  -1.327000
   329760.00  -1.318669
   329820.00  -1.310331
   329880.00  -1.301976
   329940.00  -1.293590
   330000.00  -1.285164
   330060.00  -1.276684
   330120.00  -1.268140
   330180.00  -1.259519
   330240.00  -1.250809
   330300.00  -1.242000
   330360.00  -1.233084
   330420.00  -1.224076
   330480.00  -1.214995
   330540.00  -1.205860
   330600.00  -1.196691
   330660.00  -1.187506
   330720.00  -1.178325
   330780.00  -1.169168
   330840.00  -1.160053
   330900.00  -1.151000
   330960.00  -1.142020
   331020.00  -1.133092
   331080.00  -1.124186
   331140.00  -1.115273
   331200.00  -1.106324
   331260.00  -1.097308
   331320.00  -1.088198
   331380.00  -1.078963
   331440.00  -1.069573
   331500.00  -1.060000
   331560.00  -1.050219
   331620.00  -1.040228
   331680.00  -1.030029
   331740.00  -1.019623
   331800.00  -1.009014
   331860.00  -0.998204
   331920.00  -0.987195
   331980.00  -0.975990
   332040.00  -0.964591
   332100.00  -0.953000
   332160.00  -0.941223
   332220.00  -0.929276
   332280.00  -0.917180
   332340.00  -0.904954
   332400.00  -0.892619
   332460.00  -0.880195
   332520.00  -0.867700
   332580.00  -0.855157
   332640.00  -0.842583
   332700.00  -0.830000
   332760.00  -0.817423
   332820.00  -0.804852
   332880.00  -0.792283
   332940.00  -0.779712
   333000.00  -0.767134
   333060.00  -0.754545
   333120.00  -0.741942
   333180.00  -0.729319
   333240.00  -0.716673
   333300.00  -0.704000
   333360.00  -0.691295
   333420.00  -0.678555
   333480.00  -0.665778
   333540.00  -0.652959
   333600.00  -0.640095
   333660.00  -0.627184
   333720.00  -0.614222
   333780.00  -0.601207
   333840.00  -0.588134
   333900.00  -0.575000
   333960.00  -0.561802
   334020.00  -0.548534
   334080.00  -0.535188
   334140.00  -0.521757
   334200.00  -0.508235
   334260.00  -0.494613
   334320.00  -0.480886
   334380.00  -0.467046
   334440.00  -0.453087
   334500.00  -0.439000
   334560.00  -0.424781
   334620.00  -0.410429
   334680.00  -0.395946
   334740.00  -0.381333
   334800.00  -0.366591
   334860.00  -0.351722
   334920.00  -0.336727
   334980.00  -0.321608
   335040.00  -0.306365
   335100.00  -0.291000
   335160.00  -0.275517
   335220.00  -0.259926
   335280.00  -0.244243
   335340.00  -0.228480
   335400.00  -0.212651
   335460.00  -0.196770
   335520.00  -0.180851
   335580.00  -0.164907
   335640.00  -0.148952
   335700.00  -0.133000
   335760.00  -0.117061
   335820.00  -0.101130
   335880.00  -0.085199
   335940.00  -0.069260
   336000.00  -0.053305
   336060.00  -0.037326
   336120.00  -0.021314
   336180.00  -0.005261
   336240.00   0.010841
   336300.00   0.027000
   336360.00   0.043224
   336420.00   0.059518
   336480.00   0.075888
   336540.00   0.092338
   336600.00   0.108873
   336660.00   0.125498
   336720.00   0.142218
   336780.00   0.159039
   336840.00   0.175964
   336900.00   0.193000
   336960.00   0.210145
   337020.00   0.227377
   337080.00   0.244668
   337140.00   0.261990
   337200.00   0.279315
   337260.00   0.296615
   337320.00   0.313861
   337380.00   0.331026
   337440.00   0.348082
   337500.00   0.365000
   337560.00   0.381757
   337620.00   0.398348
   337680.00   0.414772
   337740.00   0.431029
   337800.00   0.447116
   337860.00   0.463035
   337920.00   0.478783
   337980.00   0.494361
   338040.00   0.509767
   338100.00   0.525000
   338160.00   0.540067
   338220.00   0.554997
   338280.00   0.569829
   338340.00   0.584599
   338400.00   0.599344
   338460.00   0.614102
   338520.00   0.628909
   338580.00   0.643803
   338640.00   0.658821
   338700.00   0.674000
   338760.00   0.689370
   338820.00   0.704935
   338880.00   0.720690
   338940.00   0.736632
   339000.00   0.752758
   339060.00   0.769062
   339120.00   0.785543
   339180.00   0.802195
   339240.00   0.819015
   339300.00   0.836000
   339360.00   0.853141
   339420.00   0.870415
   339480.00   0.887793
   339540.00   0.905248
   339600.00   0.922750
   339660.00   0.940273
   339720.00   0.957787
   339780.00   0.975265
   339840.00   0.992679
   339900.00   1.010000
   339960.00   1.027206
   340020.00   1.044293
   340080.00   1.061264
   340140.00   1.078121
   340200.00   1.094867
   340260.00   1.111503
   340320.00   1.128033
   340380.00   1.144457
   340440.00   1.160779
   340500.00   1.177000
   340560.00   1.193129
   340620.00   1.209197
   340680.00   1.225241
   340740.00   1.241299
   340800.00   1.257407
   340860.00   1.273602
   340920.00   1.289922
   340980.00   1.306403
   341040.00   1.323084
   341100.00   1.340000
   341160.00   1.357173
   341220.00   1.374559
   341280.00   1.392096
   341340.00   1.409724
   341400.00   1.427382
   341460.00   1.445009
   341520.00   1.462546
   341580.00   1.479930
   341640.00   1.497102
   341700.00   1.514000
   341760.00   1.530574
   341820.00   1.546809
   341880.00   1.562701
   341940.00   1.578247
   342000.00   1.593441
   342060.00   1.608281
   342120.00   1.622760
   342180.00   1.636876
   342240.00   1.650624
   342300.00   1.664000
   342360.00   1.677004
   342420.00   1.689655
   342480.00   1.701977
   342540.00   1.713993
   342600.00   1.725727
   342660.00   1.737204
   342720.00   1.748445
   342780.00   1.759476
   342840.00   1.770320
   342900.00   1.781000
   342960.00   1.791537
   343020.00   1.801940
   343080.00   1.812214
   343140.00   1.822365
   343200.00   1.832399
   343260.00   1.842321
   343320.00   1.852136
   343380.00   1.861851
   343440.00   1.871470
   343500.00   1.881000
   343560.00   1.890443
   343620.00   1.899793
   343680.00   1.909038
   343740.00   1.918170
   343800.00   1.927177
   343860.00   1.936050
   343920.00   1.944779
   343980.00   1.953354
   344040.00   1.961764
   344100.00   1.970000
   344160.00   1.978053
   344220.00   1.985920
   344280.00   1.993601
   344340.00   2.001092
   344400.00   2.008393
   344460.00   2.015503
   344520.00   2.022420
   344580.00   2.029143
   344640.00   2.035670
   344700.00   2.042000
   344760.00   2.048132
   344820.00   2.054069
   344880.00   2.059816
   344940.00   2.065374
   345000.00   2.070749
   345060.00   2.075944
   345120.00   2.080963
   345180.00   2.085810
   345240.00   2.090487
   345300.00   2.095000
   345360.00   2.099349
   345420.00   2.103530
   345480.00   2.107534
   345540.00   2.111355
   345600.00   2.114984
   345660.00   2.118415
   345720.00   2.121639
   345780.00   2.124650
   345840.00   2.127439
   345900.00   2.130000
   345960.00   2.132332
   346020.00   2.134466
   346080.00   2.136441
   346140.00   2.138294
   346200.00   2.140064
   346260.00   2.141788
   346320.00   2.143506
   346380.00   2.145255
   346440.00   2.147074
   346500.00   2.149000
   346560.00   2.151060
   346620.00   2.153228
   346680.00   2.155468
   346740.00   2.157741
   346800.00   2.160011
   346860.00   2.162240
   346920.00   2.164391
   346980.00   2.166426
   347040.00   2.168308
   347100.00   2.170000
   347160.00   2.171474
   347220.00   2.172741
   347280.00   2.173824
   347340.00   2.174742
   347400.00   2.175518
   347460.00   2.176172
   347520.00   2.176726
   347580.00   2.177201
   347640.00   2.177619
   347700.00   2.178000
   347760.00   2.178360
   347820.00   2.178694
   347880.00   2.178989
   347940.00   2.179234
   348000.00   2.179418
   348060.00   2.179528
   348120.00   2.179552
   348180.00   2.179480
   348240.00   2.179300
   348300.00   2.179000
   348360.00   2.178570
   348420.00   2.178010
   348480.00   2.177321
   348540.00   2.176505
   348600.00   2.175562
   348660.00   2.174494
   348720.00   2.173302
   348780.00   2.171989
   348840.00   2.170554
   348900.00   2.169000
   348960.00   2.167326
   349020.00   2.165521
   349080.00   2.163575
   349140.00   2.161476
   349200.00   2.159211
   349260.00   2.156770
   349320.00   2.154139
   349380.00   2.151309
   349440.00   2.148266
   349500.00   2.145000
   349560.00   2.141503
   349620.00   2.137785
   349680.00   2.133863
   349740.00   2.129753
   349800.00   2.125469
   349860.00   2.121028
   349920.00   2.116445
   349980.00   2.111736
   350040.00   2.106915
   350100.00   2.102000
   350160.00   2.097002
   350220.00   2.091922
   350280.00   2.086757
   350340.00   2.081504
   350400.00   2.076162
   350460.00   2.070726
   350520.00   2.065194
   350580.00   2.059565
   350640.00   2.053834
   350700.00   2.048000
   350760.00   2.042060
   350820.00   2.036015
   350880.00   2.029866
   350940.00   2.023614
   351000.00   2.017260
   351060.00   2.010805
   351120.00   2.004250
   351180.00   1.997597
   351240.00   1.990847
   351300.00   1.984000
   351360.00   1.977054
   351420.00   1.969986
   351480.00   1.962772
   351540.00   1.955385
   351600.00   1.947800
   351660.00   1.939991
   351720.00   1.931933
   351780.00   1.923598
   351840.00   1.914963
   351900.00   1.906000
   351960.00   1.896697
   352020.00   1.887089
   352080.00   1.877224
   352140.00   1.867150
   352200.00   1.856914
   352260.00   1.846566
   352320.00   1.836153
   352380.00   1.825722
   352440.00   1.815322
   352500.00   1.805000
   352560.00   1.794790
   352620.00   1.784667
   352680.00   1.774590
   352740.00   1.764520
   352800.00   1.754417
   352860.00   1.744240
   352920.00   1.733950
   352980.00   1.723507
   353040.00   1.712870
   353100.00   1.702000
   353160.00   1.690864
   353220.00   1.679459
   353280.00   1.667789
   353340.00   1.655857
   353400.00   1.643668
   353460.00   1.631225
   353520.00   1.618533
   353580.00   1.605596
   353640.00   1.592417
   353700.00   1.579000
   353760.00   1.565353
   353820.00   1.551497
   353880.00   1.537455
   353940.00   1.523253
   354000.00   1.508913
   354060.00   1.494460
   354120.00   1.479918
   354180.00   1.465311
   354240.00   1.450664
   354300.00   1.436000
   354360.00   1.421337
   354420.00   1.406665
   354480.00   1.391968
   354540.00   1.377229
   354600.00   1.362432
   354660.00   1.347560
   354720.00   1.332597
   354780.00   1.317528
   354840.00   1.302334
   354900.00   1.287000
   354960.00   1.271514
   355020.00   1.255883
   355080.00   1.240119
   355140.00   1.224233
   355200.00   1.208236
   355260.00   1.192140
   355320.00   1.175957
   355380.00   1.159699
   355440.00   1.143376
   355500.00   1.127000
   355560.00   1.110584
   355620.00   1.094146
   355680.00   1.077702
   355740.00   1.061273
   355800.00   1.044875
   355860.00   1.028527
   355920.00   1.012247
   355980.00   0.996054
   356040.00   0.979965
   356100.00   0.964000
   356160.00   0.948169
   356220.00   0.932454
   356280.00   0.916832
   356340.00   0.901277
   356400.00   0.885766
   356460.00   0.870273
   356520.00   0.854775
   356580.00   0.839246
   356640.00   0.823663
   356700.00   0.808000
   356760.00   0.792244
   356820.00   0.776422
   356880.00   0.760571
   356940.00   0.744730
   357000.00   0.728937
   357060.00   0.713228
   357120.00   0.697643
   357180.00   0.682217
   357240.00   0.666991
   357300.00   0.652000
   357360.00   0.637266
   357420.00   0.622739
   357480.00   0.608353
   357540.00   0.594041
   357600.00   0.579737
   357660.00   0.565374
   357720.00   0.550885
   357780.00   0.536204
   357840.00   0.521265
   357900.00   0.506000
   357960.00   0.490363
   358020.00   0.474382
   358080.00   0.458107
   358140.00   0.441585
   358200.00   0.424866
   358260.00   0.407998
   358320.00   0.391028
   358380.00   0.374006
   358440.00   0.356981
   358500.00   0.340000
   358560.00   0.323106
   358620.00   0.306316
   358680.00   0.289640
   358740.00   0.273089
   358800.00   0.256674
   358860.00   0.240404
   358920.00   0.224292
   358980.00   0.208346
   359040.00   0.192579
   359100.00   0.177000
   359160.00   0.161610
   359220.00   0.146370
   359280.00   0.131232
   359340.00   0.116146
   359400.00   0.101064
   359460.00   0.085937
   359520.00   0.070716
   359580.00   0.055352
   359640.00   0.039796
   359700.00   0.024000
   359760.00   0.007931
   359820.00  -0.008381
   359880.00  -0.024889
   359940.00  -0.041546
   360000.00  -0.058305
   360060.00  -0.075120
   360120.00  -0.091944
   360180.00  -0.108729
   360240.00  -0.125430
   360300.00  -0.142000
   360360.00  -0.158401
   360420.00  -0.174637
   360480.00  -0.190718
   360540.00  -0.206658
   360600.00  -0.222468
   360660.00  -0.238161
   360720.00  -0.253749
   360780.00  -0.269243
   360840.00  -0.284656
   360900.00  -0.300000
   360960.00  -0.315285
   361020.00  -0.330511
   361080.00  -0.345678
   361140.00  -0.360781
   361200.00  -0.375821
   361260.00  -0.390796
   361320.00  -0.405702
   361380.00  -0.420540
   361440.00  -0.435306
   361500.00  -0.450000
   361560.00  -0.464617
   361620.00  -0.479149
   361680.00  -0.493585
   361740.00  -0.507912
   361800.00  -0.522121
   361860.00  -0.536200
   361920.00  -0.550139
   361980.00  -0.563926
   362040.00  -0.577550
   362100.00  -0.591000
   362160.00  -0.604270
   362220.00  -0.617371
   362280.00  -0.630319
   362340.00  -0.643130
   362400.00  -0.655819
   362460.00  -0.668403
   362520.00  -0.680897
   362580.00  -0.693318
   362640.00  -0.705680
   362700.00  -0.718000
